"response","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28"
0.000000000000000000e+00,8.740513920783996582e-01,1.473560690879821777e+00,1.824110895395278931e-01,1.018267512321472168e+00,-5.469388961791992188e-01,1.011618494987487793e+00,-1.386576294898986816e-01,1.026309609413146973e+00,2.173076152801513672e+00,9.310563206672668457e-01,8.577831983566284180e-01,-1.877361983060836792e-01,2.214872121810913086e+00,1.054254889488220215e+00,-5.860272645950317383e-01,1.578127503395080566e+00,0.000000000000000000e+00,9.646225571632385254e-01,-6.425673961639404297e-01,-9.081030488014221191e-01,0.000000000000000000e+00,8.749420046806335449e-01,1.001979708671569824e+00,9.871526360511779785e-01,5.476217865943908691e-01,1.480910539627075195e+00,9.960350394248962402e-01,9.922443032264709473e-01
1.000000000000000000e+00,3.588808476924896240e-01,-9.126628637313842773e-01,8.715488910675048828e-01,1.107091546058654785e+00,1.432087540626525879e+00,1.508587598800659180e+00,-1.485599279403686523e-01,4.561965540051460266e-02,0.000000000000000000e+00,6.356867551803588867e-01,-1.671673655509948730e+00,-1.575367808341979980e+00,0.000000000000000000e+00,1.226539373397827148e+00,1.567621111869812012e+00,-1.287185907363891602e+00,0.000000000000000000e+00,1.342877149581909180e+00,7.132688760757446289e-01,1.601869702339172363e+00,0.000000000000000000e+00,9.149017930030822754e-01,1.014245390892028809e+00,9.837689399719238281e-01,8.033053874969482422e-01,8.398879170417785645e-01,9.187759757041931152e-01,8.059446215629577637e-01
0.000000000000000000e+00,1.900183439254760742e+00,1.548068821430206299e-01,9.481196403503417969e-01,1.185138702392578125e+00,5.844163298606872559e-01,6.446400284767150879e-01,1.439768910408020020e+00,-1.265029072761535645e+00,0.000000000000000000e+00,6.609933376312255859e-01,-9.421721696853637695e-01,4.648468792438507080e-01,2.214872121810913086e+00,1.128191471099853516e+00,-4.212722480297088623e-01,-7.934713959693908691e-01,2.548224449157714844e+00,8.572800159454345703e-01,-8.033022880554199219e-01,-1.397535562515258789e+00,0.000000000000000000e+00,5.012465715408325195e-01,7.138696312904357910e-01,9.915619492530822754e-01,1.260559320449829102e+00,8.641515374183654785e-01,9.404560923576354980e-01,8.843469023704528809e-01
0.000000000000000000e+00,3.131102561950683594e+00,-3.613965809345245361e-01,-5.983842015266418457e-01,7.445955872535705566e-01,1.555903673171997070e+00,1.909094333648681641e+00,-7.347760200500488281e-01,1.204264044761657715e+00,0.000000000000000000e+00,1.455570340156555176e+00,-1.008225560188293457e+00,-3.802615702152252197e-01,1.107436060905456543e+00,8.152342438697814941e-01,-3.766700923442840576e-01,1.354569077491760254e+00,1.274112224578857422e+00,1.005271553993225098e+00,-1.625298857688903809e+00,1.242286682128906250e+00,0.000000000000000000e+00,1.361377239227294922e+00,8.175435662269592285e-01,1.971652269363403320e+00,1.252997875213623047e+00,1.214366197586059570e+00,1.207934856414794922e+00,1.331396818161010742e+00
0.000000000000000000e+00,6.727414131164550781e-01,-7.003377079963684082e-01,1.510194182395935059e+00,1.548610329627990723e+00,-1.554020524024963379e+00,4.757162928581237793e-01,-5.943922698497772217e-02,4.506527632474899292e-02,0.000000000000000000e+00,7.748101353645324707e-01,-7.080711126327514648e-01,6.656952500343322754e-01,0.000000000000000000e+00,8.296352028846740723e-01,5.991165637969970703e-01,-6.525685787200927734e-01,2.548224449157714844e+00,3.982141017913818359e-01,-1.126437783241271973e+00,3.166933357715606689e-01,0.000000000000000000e+00,8.127279877662658691e-01,9.097532629966735840e-01,9.854060411453247070e-01,8.184127211570739746e-01,7.146312594413757324e-01,7.049784660339355469e-01,7.640706896781921387e-01
0.000000000000000000e+00,4.681372642517089844e-01,-7.831251025199890137e-01,-7.448675632476806641e-01,1.750229120254516602e+00,1.041829705238342285e+00,1.198313951492309570e+00,-1.844823718070983887e+00,-5.753861069679260254e-01,0.000000000000000000e+00,2.480298995971679688e+00,-1.252469271421432495e-01,1.375322461128234863e+00,2.214872121810913086e+00,1.703175783157348633e+00,8.482602238655090332e-02,-7.002758383750915527e-01,0.000000000000000000e+00,1.753261685371398926e+00,-1.745207458734512329e-01,2.639766931533813477e-01,3.101961374282836914e+00,9.246285557746887207e-01,8.724776506423950195e-01,1.252999544143676758e+00,1.111877560615539551e+00,1.587280154228210449e+00,1.165225982666015625e+00,1.029132246971130371e+00
0.000000000000000000e+00,1.199258565902709961e+00,2.765529751777648926e-01,-2.416056096553802490e-01,3.078096508979797363e-01,5.911152362823486328e-01,1.071712851524353027e+00,-1.693547517061233521e-01,9.647739529609680176e-01,2.173076152801513672e+00,1.379021048545837402e+00,3.614112734794616699e-01,-7.947221994400024414e-01,2.214872121810913086e+00,5.928975939750671387e-01,-4.533953964710235596e-02,4.631095230579376221e-01,0.000000000000000000e+00,1.072208523750305176e+00,-7.374913990497589111e-02,-1.513512015342712402e+00,0.000000000000000000e+00,8.602742552757263184e-01,9.070541262626647949e-01,9.811270236968994141e-01,9.794918894767761230e-01,1.854851603507995605e+00,1.001216411590576172e+00,8.176078796386718750e-01
1.000000000000000000e+00,2.512714862823486328e+00,-7.480621933937072754e-01,1.308224797248840332e+00,6.086958572268486023e-02,-1.302214503288269043e+00,8.923459053039550781e-01,-1.071454167366027832e+00,-8.897169232368469238e-01,2.173076152801513672e+00,8.059083223342895508e-01,-1.089820861816406250e+00,3.799579143524169922e-01,0.000000000000000000e+00,3.322755694389343262e-01,8.922166228294372559e-01,6.758324801921844482e-02,2.548224449157714844e+00,6.971180438995361328e-01,1.538596630096435547e+00,-2.039168477058410645e-01,0.000000000000000000e+00,2.413913905620574951e-01,1.603599429130554199e+00,9.818172454833984375e-01,8.141146898269653320e-01,9.770947098731994629e-01,9.396916627883911133e-01,1.033517956733703613e+00
0.000000000000000000e+00,6.297342777252197266e-01,-1.672358512878417969e+00,-1.181543350219726562e+00,2.606171369552612305e+00,-1.578296542167663574e+00,7.313919663429260254e-01,-7.516099810600280762e-01,8.561164140701293945e-01,0.000000000000000000e+00,7.658709883689880371e-01,-7.022428512573242188e-01,-1.139432713389396667e-01,0.000000000000000000e+00,1.424815893173217773e+00,-1.955305784940719604e-01,-9.061893820762634277e-02,2.548224449157714844e+00,4.271795451641082764e-01,5.369072780013084412e-03,5.303344726562500000e-01,3.101961374282836914e+00,1.220332741737365723e+00,9.551485180854797363e-01,9.809783697128295898e-01,1.143245100975036621e+00,3.233311474323272705e-01,1.385980486869812012e+00,1.279163837432861328e+00
1.000000000000000000e+00,1.101348757743835449e+00,-2.330761194229125977e+00,-6.006036400794982910e-01,5.800006985664367676e-01,6.106236577033996582e-01,5.714458227157592773e-01,-1.495501548051834106e-01,1.584565639495849609e+00,2.173076152801513672e+00,9.804105758666992188e-01,-1.958229064941406250e+00,1.691225767135620117e-01,0.000000000000000000e+00,5.760380029678344727e-01,-1.793017148971557617e+00,8.419936895370483398e-01,0.000000000000000000e+00,7.599170804023742676e-01,-7.233512401580810547e-01,-1.025744438171386719e+00,3.101961374282836914e+00,6.575039029121398926e-01,7.839298844337463379e-01,9.865692257881164551e-01,1.370609164237976074e+00,5.566142797470092773e-01,8.962510824203491211e-01,8.336859941482543945e-01
1.000000000000000000e+00,1.929464817047119141e+00,4.440755844116210938e-01,-8.952350020408630371e-01,3.076859712600708008e-01,-7.781003713607788086e-01,1.688320994377136230e+00,6.436240077018737793e-01,9.653283357620239258e-01,2.173076152801513672e+00,1.353462576866149902e+00,2.194393396377563477e+00,-1.070472598075866699e+00,0.000000000000000000e+00,1.111156225204467773e+00,3.087471723556518555e-01,1.108526065945625305e-01,1.274112224578857422e+00,4.999583065509796143e-01,8.390250802040100098e-01,1.472020268440246582e+00,0.000000000000000000e+00,1.077393174171447754e+00,1.459015607833862305e+00,9.861515760421752930e-01,1.663700103759765625e+00,1.218553662300109863e+00,1.436083793640136719e+00,1.267588615417480469e+00
1.000000000000000000e+00,8.456850051879882812e-01,1.101504564285278320e+00,8.460252285003662109e-01,4.651924967765808105e-01,1.693234324455261230e+00,5.381923913955688477e-01,6.723406910896301270e-01,1.644992470741271973e+00,0.000000000000000000e+00,2.004635572433471680e+00,-1.670159995555877686e-01,-1.777486950159072876e-01,2.214872121810913086e+00,1.087623000144958496e+00,-5.978604555130004883e-01,-1.039219141006469727e+00,2.548224449157714844e+00,7.192680835723876953e-01,2.285656929016113281e-01,1.039743781089782715e+00,0.000000000000000000e+00,5.308626294136047363e-01,8.693500161170959473e-01,9.868553876876831055e-01,1.834569096565246582e+00,1.164819836616516113e+00,1.404730916023254395e+00,1.128084421157836914e+00
0.000000000000000000e+00,2.720796108245849609e+00,-7.991959899663925171e-02,8.765425682067871094e-01,3.958450853824615479e-01,1.161394596099853516e+00,7.426596879959106445e-01,-5.832708477973937988e-01,-8.425949811935424805e-01,0.000000000000000000e+00,6.710656285285949707e-01,1.593655496835708618e-01,-9.012495875358581543e-01,0.000000000000000000e+00,9.248219728469848633e-01,-9.901777505874633789e-01,-3.846286535263061523e-01,2.548224449157714844e+00,9.164279699325561523e-01,-2.478092014789581299e-01,1.210656642913818359e+00,3.101961374282836914e+00,6.280965805053710938e-01,7.206535339355468750e-01,9.999236464500427246e-01,1.096032500267028809e+00,7.534395456314086914e-01,7.166349887847900391e-01,7.763497829437255859e-01
0.000000000000000000e+00,3.350896537303924561e-01,1.069363713264465332e+00,-1.528886675834655762e+00,1.558784246444702148e-01,5.521904230117797852e-01,6.691907644271850586e-01,1.616029858589172363e+00,8.555619716644287109e-01,0.000000000000000000e+00,1.523558259010314941e+00,-6.099624037742614746e-01,-1.002783417701721191e+00,2.214872121810913086e+00,7.541180253028869629e-01,3.579006195068359375e-01,1.020618438720703125e+00,2.548224449157714844e+00,8.672596812248229980e-01,2.003311872482299805e+00,1.593100652098655701e-02,0.000000000000000000e+00,9.228360056877136230e-01,8.739301562309265137e-01,9.783364534378051758e-01,8.257487416267395020e-01,1.258903622627258301e+00,1.472091436386108398e+00,1.190981388092041016e+00
0.000000000000000000e+00,1.531786084175109863e+00,-7.115387916564941406e-02,-8.941252827644348145e-01,7.703667879104614258e-02,-8.533924221992492676e-01,1.843412041664123535e+00,2.326785922050476074e-01,-4.578562676906585693e-01,2.173076152801513672e+00,3.116489171981811523e+00,-1.174330353736877441e+00,1.737071633338928223e+00,1.107436060905456543e+00,2.167869806289672852e+00,1.210803627967834473e+00,4.547885060310363770e-01,0.000000000000000000e+00,2.107905864715576172e+00,4.209478795528411865e-01,7.317675352096557617e-01,0.000000000000000000e+00,1.157558917999267578e+00,2.166830301284790039e+00,9.984447956085205078e-01,1.945684671401977539e+00,4.263468742370605469e+00,2.984092950820922852e+00,2.206888198852539062e+00
0.000000000000000000e+00,9.618958234786987305e-01,-5.191795229911804199e-01,7.922036647796630859e-01,1.389009594917297363e+00,1.305934786796569824e+00,1.236697435379028320e+00,2.711223840713500977e+00,-1.295519590377807617e+00,0.000000000000000000e+00,1.349811434745788574e+00,7.169340252876281738e-01,5.575034618377685547e-01,0.000000000000000000e+00,2.290980339050292969e+00,2.495810091495513916e-01,-3.403599187731742859e-02,1.274112224578857422e+00,4.349685907363891602e-01,-1.540350914001464844e+00,-1.657234311103820801e+00,0.000000000000000000e+00,8.477433919906616211e-01,8.186343908309936523e-01,9.916184544563293457e-01,1.262208938598632812e+00,5.436370968818664551e-01,1.587431311607360840e+00,1.654132843017578125e+00
0.000000000000000000e+00,6.262571215629577637e-01,3.009021878242492676e-01,-1.677589416503906250e+00,2.299668937921524048e-01,1.094349980354309082e+00,1.019954681396484375e+00,-1.142750740051269531e+00,5.129581093788146973e-01,2.173076152801513672e+00,1.182863354682922363e+00,2.089056074619293213e-01,-9.284362196922302246e-01,2.214872121810913086e+00,6.345199346542358398e-01,-1.149471282958984375e+00,1.490479350090026855e+00,0.000000000000000000e+00,5.189440250396728516e-01,-1.269683361053466797e+00,-3.354309797286987305e-01,0.000000000000000000e+00,6.366488337516784668e-01,9.790844321250915527e-01,9.924277663230895996e-01,1.793652534484863281e+00,1.962588071823120117e+00,1.369478702545166016e+00,1.119473457336425781e+00
0.000000000000000000e+00,5.894722938537597656e-01,-1.076289653778076172e+00,-1.285302400588989258e+00,1.041497826576232910e+00,2.700716555118560791e-01,1.328762769699096680e+00,-1.797292709350585938e+00,2.185847461223602295e-01,0.000000000000000000e+00,1.518522143363952637e+00,-1.480313181877136230e+00,1.701562523841857910e+00,0.000000000000000000e+00,8.687987923622131348e-01,-1.033869743347167969e+00,-1.048094868659973145e+00,2.548224449157714844e+00,1.105798721313476562e+00,-4.085440933704376221e-01,1.525291800498962402e+00,0.000000000000000000e+00,9.496183395385742188e-01,8.383574485778808594e-01,1.070092678070068359e+00,5.748652815818786621e-01,2.554182708263397217e-01,4.898246824741363525e-01,6.021552085876464844e-01
1.000000000000000000e+00,7.250819802284240723e-01,1.494014024734497070e+00,-9.734704494476318359e-01,1.366428732872009277e+00,-1.966953128576278687e-01,1.280668973922729492e+00,5.733177065849304199e-01,1.407165527343750000e+00,2.173076152801513672e+00,5.048729777336120605e-01,7.577316761016845703e-01,-7.181556820869445801e-01,0.000000000000000000e+00,4.748800992965698242e-01,1.593108057975769043e+00,7.693234086036682129e-01,0.000000000000000000e+00,3.945629596710205078e-01,-1.058146238327026367e+00,-9.219757914543151855e-01,0.000000000000000000e+00,8.234058618545532227e-01,1.049723505973815918e+00,9.882420301437377930e-01,9.152302742004394531e-01,8.304226994514465332e-01,1.118293404579162598e+00,8.853831887245178223e-01
0.000000000000000000e+00,4.586207866668701172e-01,2.721697092056274414e-02,-1.104417681694030762e+00,1.303949832916259766e+00,1.564128875732421875e+00,1.427973389625549316e+00,3.138774335384368896e-01,-5.277069807052612305e-01,2.173076152801513672e+00,1.705614686012268066e+00,7.907584309577941895e-01,1.011354327201843262e+00,2.214872121810913086e+00,9.908555746078491211e-01,5.399503707885742188e-01,1.302683353424072266e-01,0.000000000000000000e+00,6.683959960937500000e-01,1.136360988020896912e-01,-1.403639554977416992e+00,0.000000000000000000e+00,9.056892395019531250e-01,1.027251243591308594e+00,9.819953441619873047e-01,1.482385635375976562e+00,2.330081939697265625e+00,1.482971668243408203e+00,1.150837779045104980e+00
0.000000000000000000e+00,6.646890044212341309e-01,-2.240669727325439453e-01,1.577887296676635742e+00,1.155285596847534180e+00,-3.421789705753326416e-01,1.072812080383300781e+00,4.881578981876373291e-01,-1.440211653709411621e+00,0.000000000000000000e+00,7.298625707626342773e-01,-1.451033167541027069e-02,9.366571903228759766e-02,2.214872121810913086e+00,8.103168606758117676e-01,-7.953844666481018066e-01,4.542337954044342041e-01,0.000000000000000000e+00,1.132330060005187988e+00,7.615725994110107422e-01,9.731543660163879395e-01,1.550980687141418457e+00,9.340144395828247070e-01,7.932515144348144531e-01,1.198802232742309570e+00,7.260777354240417480e-01,7.053429484367370605e-01,6.503839492797851562e-01,5.984265208244323730e-01
0.000000000000000000e+00,4.635620415210723877e-01,-3.273076713085174561e-01,8.739499375224113464e-03,1.797576308250427246e+00,-1.316700100898742676e+00,1.030581235885620117e+00,1.263507962226867676e+00,2.895448207855224609e-01,0.000000000000000000e+00,8.018793463706970215e-01,9.714339971542358398e-01,1.131197452545166016e+00,2.214872121810913086e+00,7.196962237358093262e-01,1.188047409057617188e+00,-3.580013215541839600e-01,0.000000000000000000e+00,1.142553091049194336e+00,-1.064808845520019531e+00,-1.712170600891113281e+00,3.101961374282836914e+00,8.571269512176513672e-01,1.185892581939697266e+00,1.175649046897888184e+00,1.128649950027465820e+00,1.300944209098815918e+00,8.848294615745544434e-01,8.492752909660339355e-01
1.000000000000000000e+00,4.725294709205627441e-01,1.141437292098999023e+00,3.710639178752899170e-01,1.032354831695556641e+00,-1.253407239913940430e+00,2.915491342544555664e+00,3.406136631965637207e-01,-1.518378615379333496e+00,0.000000000000000000e+00,1.907941579818725586e+00,4.740906059741973877e-01,4.909238815307617188e-01,0.000000000000000000e+00,1.836472272872924805e+00,-3.948750495910644531e-01,-2.337406426668167114e-01,1.274112224578857422e+00,2.079914093017578125e+00,-5.867682099342346191e-01,9.370850324630737305e-01,3.101961374282836914e+00,1.205520153045654297e+00,1.336225152015686035e+00,9.891816377639770508e-01,1.125192046165466309e+00,1.315205216407775879e+00,1.109325766563415527e+00,1.023020148277282715e+00
0.000000000000000000e+00,9.683011174201965332e-01,-2.218755006790161133e+00,-1.048931598663330078e+00,9.998251795768737793e-01,-1.408054113388061523e+00,8.515806794166564941e-01,8.315387368202209473e-02,3.643854856491088867e-01,2.173076152801513672e+00,6.832782626152038574e-01,6.557375192642211914e-01,-1.736823320388793945e+00,0.000000000000000000e+00,5.460067391395568848e-01,6.801286935806274414e-01,-4.273432493209838867e-01,0.000000000000000000e+00,6.073008775711059570e-01,6.408132314682006836e-01,9.925762414932250977e-01,0.000000000000000000e+00,8.668172955513000488e-01,9.957188367843627930e-01,9.898485541343688965e-01,6.929991841316223145e-01,4.651868045330047607e-01,9.951576590538024902e-01,1.013544917106628418e+00
0.000000000000000000e+00,7.759585976600646973e-01,-1.556456208229064941e+00,5.436257719993591309e-01,4.372892677783966064e-01,1.724869608879089355e+00,4.534557163715362549e-01,1.129827022552490234e+00,-1.010570645332336426e+00,1.086538076400756836e+00,1.079874277114868164e+00,5.304303169250488281e-01,1.614454150199890137e+00,1.107436060905456543e+00,7.300578951835632324e-01,-2.312768936157226562e+00,1.985007822513580322e-01,0.000000000000000000e+00,5.036094188690185547e-01,1.944199353456497192e-01,-6.262077093124389648e-01,0.000000000000000000e+00,1.334158062934875488e+00,1.752980232238769531e+00,9.862719774246215820e-01,1.041724681854248047e+00,7.849791646003723145e-01,1.327656149864196777e+00,1.082299947738647461e+00
1.000000000000000000e+00,2.331901788711547852e+00,5.838396772742271423e-02,1.446385145187377930e+00,7.797142267227172852e-01,-1.460213422775268555e+00,1.883535981178283691e+00,-1.154633522033691406e+00,-8.065605759620666504e-01,0.000000000000000000e+00,1.186010956764221191e+00,-3.768327236175537109e-01,4.398795366287231445e-01,0.000000000000000000e+00,1.115195512771606445e+00,-9.064347743988037109e-01,4.525695741176605225e-01,0.000000000000000000e+00,8.064079284667968750e-01,-2.844534218311309814e-01,8.544031381607055664e-01,3.101961374282836914e+00,5.448884367942810059e-01,6.214038729667663574e-01,9.867289066314697266e-01,6.667751669883728027e-01,5.282911658287048340e-01,7.269411683082580566e-01,8.182218074798583984e-01
1.000000000000000000e+00,7.139184474945068359e-01,-1.539412289857864380e-01,1.130114197731018066e+00,6.229309439659118652e-01,-8.244267106056213379e-01,5.578879714012145996e-01,5.693567395210266113e-01,-1.271127104759216309e+00,0.000000000000000000e+00,8.857311010360717773e-01,5.129455327987670898e-01,1.669032722711563110e-01,2.214872121810913086e+00,1.312593817710876465e+00,2.250043153762817383e-01,-8.600395917892456055e-01,0.000000000000000000e+00,6.601201891899108887e-01,2.011640310287475586e+00,7.034670114517211914e-01,0.000000000000000000e+00,7.896916270256042480e-01,9.003090858459472656e-01,9.850093722343444824e-01,6.825382709503173828e-01,6.417819261550903320e-01,6.099920272827148438e-01,5.841804742813110352e-01
1.000000000000000000e+00,1.549904108047485352e+00,-1.568631231784820557e-01,2.273548543453216553e-01,1.559132933616638184e+00,1.557668566703796387e+00,2.453241109848022461e+00,1.146660804748535156e+00,1.137184739112854004e+00,0.000000000000000000e+00,2.864178657531738281e+00,-1.951858401298522949e-01,-2.232447415590286255e-01,0.000000000000000000e+00,2.074614763259887695e+00,6.073088049888610840e-01,-6.509044170379638672e-01,1.274112224578857422e+00,3.512608528137207031e+00,2.277328819036483765e-01,-1.307084798812866211e+00,0.000000000000000000e+00,3.563547611236572266e+00,1.963695168495178223e+00,2.006521224975585938e+00,1.599833011627197266e+00,9.456729292869567871e-01,1.328286767005920410e+00,1.331666588783264160e+00
1.000000000000000000e+00,3.603449165821075439e-01,6.885417699813842773e-01,-6.394439339637756348e-01,2.862886905670166016e+00,-3.091463074088096619e-02,1.313281059265136719e+00,1.455383598804473877e-01,1.229765295982360840e+00,0.000000000000000000e+00,7.662487030029296875e-01,-4.170879721641540527e-02,-1.127620220184326172e+00,0.000000000000000000e+00,1.123098492622375488e+00,4.270795285701751709e-01,-1.630566954612731934e+00,1.274112224578857422e+00,9.719247817993164062e-01,1.530268430709838867e+00,-9.319642186164855957e-01,0.000000000000000000e+00,9.741326570510864258e-01,7.563097476959228516e-01,9.874830245971679688e-01,7.680086493492126465e-01,8.838484287261962891e-01,8.671706914901733398e-01,7.706306576728820801e-01
1.000000000000000000e+00,9.185225963592529297e-01,-7.013117074966430664e-01,-1.249236583709716797e+00,9.604562520980834961e-01,5.001503825187683105e-01,7.996394038200378418e-01,-1.109082937240600586e+00,7.480131983757019043e-01,2.173076152801513672e+00,9.014690518379211426e-01,-3.554624915122985840e-01,8.256912976503372192e-02,2.214872121810913086e+00,1.236901044845581055e+00,-1.909793168306350708e-01,-1.228383779525756836e+00,0.000000000000000000e+00,7.304648756980895996e-01,1.831750273704528809e+00,-1.525165319442749023e+00,0.000000000000000000e+00,1.615072369575500488e+00,1.469466924667358398e+00,1.301243782043457031e+00,8.929610848426818848e-01,8.548600673675537109e-01,1.282392263412475586e+00,1.085668921470642090e+00
1.000000000000000000e+00,7.889522314071655273e-01,6.641924977302551270e-01,1.557912230491638184e+00,1.659568667411804199e+00,1.138372898101806641e+00,1.194832921028137207e+00,8.832596540451049805e-01,-4.146144092082977295e-01,2.173076152801513672e+00,7.777059078216552734e-01,5.275161266326904297e-01,-1.228599190711975098e+00,0.000000000000000000e+00,5.440748929977416992e-01,-2.528762519359588623e-01,2.209495566785335541e-02,2.548224449157714844e+00,9.052311778068542480e-01,9.531219601631164551e-01,9.581716656684875488e-01,0.000000000000000000e+00,1.060657978057861328e+00,8.175491690635681152e-01,9.887971282005310059e-01,1.491878271102905273e+00,7.313787341117858887e-01,1.044993162155151367e+00,8.967961072921752930e-01
1.000000000000000000e+00,6.150935888290405273e-01,1.747728139162063599e-02,1.704395771026611328e+00,7.164466977119445801e-01,-3.989971280097961426e-01,1.086186766624450684e+00,-4.297852218151092529e-01,-7.583299875259399414e-01,1.086538076400756836e+00,6.194452047348022461e-01,1.515403151512145996e+00,1.697678685188293457e+00,0.000000000000000000e+00,1.682452440261840820e+00,1.339794546365737915e-01,6.245374679565429688e-01,0.000000000000000000e+00,6.031629443168640137e-01,-5.676133036613464355e-01,1.229523658752441406e+00,3.101961374282836914e+00,1.761396527290344238e+00,1.086615085601806641e+00,9.870162606239318848e-01,7.382856011390686035e-01,8.424952626228332520e-01,1.117615342140197754e+00,9.272865056991577148e-01
0.000000000000000000e+00,5.556156039237976074e-01,-1.547690510749816895e+00,-1.037279486656188965e+00,8.558149933815002441e-01,2.115107923746109009e-01,9.332027435302734375e-01,-9.050955772399902344e-01,-1.291638970375061035e+00,2.173076152801513672e+00,9.202286005020141602e-01,2.570314884185791016e+00,-3.349305689334869385e-02,0.000000000000000000e+00,1.296436667442321777e+00,-1.175868511199951172e+00,4.398106634616851807e-01,0.000000000000000000e+00,1.451436877250671387e+00,-3.427510559558868408e-01,1.508089542388916016e+00,3.101961374282836914e+00,8.772124052047729492e-01,8.724219799041748047e-01,9.854048490524291992e-01,1.062067747116088867e+00,7.789626121520996094e-01,8.976430296897888184e-01,7.640805244445800781e-01
1.000000000000000000e+00,5.215759277343750000e-01,5.609518289566040039e-01,-3.919729888439178467e-01,3.673337399959564209e-01,1.553378462791442871e+00,6.208220720291137695e-01,-6.456553339958190918e-01,-8.653243780136108398e-01,0.000000000000000000e+00,1.154660940170288086e+00,9.306362271308898926e-01,1.219970226287841797e+00,2.214872121810913086e+00,1.188253998756408691e+00,7.693330645561218262e-01,2.977984249591827393e-01,2.548224449157714844e+00,4.666115045547485352e-01,9.497905969619750977e-01,-1.077351212501525879e+00,0.000000000000000000e+00,8.534232974052429199e-01,1.062862873077392578e+00,9.952551126480102539e-01,8.280028104782104492e-01,9.220650792121887207e-01,9.313306808471679688e-01,8.543003201484680176e-01
1.000000000000000000e+00,1.722847580909729004e+00,1.079103350639343262e+00,-8.658273816108703613e-01,1.906083077192306519e-01,7.896518707275390625e-01,1.871535420417785645e+00,8.129532933235168457e-01,7.413606643676757812e-01,2.173076152801513672e+00,9.681979417800903320e-01,7.033347487449645996e-01,-1.259114861488342285e+00,0.000000000000000000e+00,7.787050008773803711e-01,5.818217992782592773e-01,1.516551852226257324e+00,0.000000000000000000e+00,5.019055604934692383e-01,-3.677357435226440430e-01,-8.320800662040710449e-01,3.101961374282836914e+00,9.777314662933349609e-01,6.057156324386596680e-01,9.921011328697204590e-01,1.553624510765075684e+00,1.227189421653747559e+00,1.058208346366882324e+00,9.989371299743652344e-01
1.000000000000000000e+00,3.480833172798156738e-01,-1.120605692267417908e-01,1.500761508941650391e+00,1.172176599502563477e+00,4.182148575782775879e-01,1.729544281959533691e+00,1.433827519416809082e+00,-1.572707295417785645e+00,2.173076152801513672e+00,2.007657289505004883e+00,1.420208573341369629e+00,-4.174351692199707031e-01,2.214872121810913086e+00,1.015969395637512207e+00,8.812936544418334961e-01,8.952483534812927246e-01,0.000000000000000000e+00,4.734269380569458008e-01,-1.278826594352722168e-01,-4.147834181785583496e-01,0.000000000000000000e+00,9.290654659271240234e-01,9.680430889129638672e-01,9.878969192504882812e-01,2.751976728439331055e+00,2.367374181747436523e+00,2.321139097213745117e+00,1.720389008522033691e+00
1.000000000000000000e+00,3.292333483695983887e-01,5.424464344978332520e-01,9.009565114974975586e-01,1.701158881187438965e+00,-1.345491111278533936e-01,1.081698060035705566e+00,7.723538875579833984e-01,-1.681919217109680176e+00,2.173076152801513672e+00,5.320681333541870117e-01,1.596998691558837891e+00,6.934367418289184570e-01,0.000000000000000000e+00,6.768446564674377441e-01,2.113505899906158447e-01,-1.083597898483276367e+00,2.548224449157714844e+00,4.700191915035247803e-01,2.702068686485290527e-01,-2.166798114776611328e-01,0.000000000000000000e+00,6.635304093360900879e-01,9.723895788192749023e-01,9.902931451797485352e-01,8.192580342292785645e-01,6.227644681930541992e-01,8.874230980873107910e-01,7.432627677917480469e-01
0.000000000000000000e+00,5.905703306198120117e-01,2.307764589786529541e-01,6.152029037475585938e-01,1.101862072944641113e+00,1.663402795791625977e+00,6.615873575210571289e-01,-1.445990055799484253e-01,1.698766827583312988e+00,1.086538076400756836e+00,7.591980695724487305e-01,4.002662301063537598e-01,9.481036067008972168e-01,0.000000000000000000e+00,1.007890820503234863e+00,3.615416288375854492e-01,-6.387001872062683105e-01,0.000000000000000000e+00,1.500118255615234375e+00,-1.761863976716995239e-01,-2.588531374931335449e-01,3.101961374282836914e+00,1.110517859458923340e+00,1.158706545829772949e+00,9.866440892219543457e-01,8.336738348007202148e-01,1.034865975379943848e+00,7.625324726104736328e-01,7.396513819694519043e-01
0.000000000000000000e+00,1.025399923324584961e+00,-1.816505908966064453e+00,-1.011201024055480957e+00,1.284756660461425781e+00,-1.580311179161071777e+00,7.748138308525085449e-01,-5.228668451309204102e-01,-6.594411097466945648e-03,2.173076152801513672e+00,7.727956771850585938e-01,-1.052908658981323242e+00,1.045198917388916016e+00,0.000000000000000000e+00,8.580858707427978516e-01,3.588108718395233154e-01,-6.686559319496154785e-01,0.000000000000000000e+00,6.997955441474914551e-01,1.317065596580505371e+00,7.084612846374511719e-01,0.000000000000000000e+00,9.711166024208068848e-01,1.044442057609558105e+00,9.815899729728698730e-01,1.332751154899597168e+00,8.762714862823486328e-01,1.206754088401794434e+00,1.391618967056274414e+00
