id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
411341,463578.0,8000.0,8000.0,7700.0, 36 months,  9.32%,255.58,A,A4,Lockheed Martin Corp.,8 years,OTHER,110000.0,VERIFIED - income,Jun-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=411341,Will pay often and as early as possible,debt_consolidation,breathingroom,130xx,NY,0.46,0.0,Jan-1991,0.0,,,8.0,0.0,2373.0,4.1%,10.0,f,0.0,0.0,9184.870000000004,8840.29,8000.0,1184.87,0.0,0.0,0.0,May-2012,63.18,,Mar-2015,0.0,,1.0
709754,902417.0,15200.0,15200.0,15200.0, 60 months, 10.74%,328.52,B,B4,MJHS/Elderplan,2 years,RENT,51500.0,VERIFIED - income,Mar-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=709754,,debt_consolidation,Debt Consolidation,112xx,NY,23.41,0.0,Jul-1990,0.0,,,6.0,0.0,6598.0,54.8%,10.0,f,0.0,0.0,19401.923104381498,19401.92,15200.0,4201.92,0.0,0.0,0.0,Jan-2015,4949.76,,Jan-2015,0.0,,1.0
557170,717381.0,10000.0,10000.0,9950.0, 60 months, 13.98%,232.58,C,C3,Regence,2 years,RENT,36320.0,VERIFIED - income source,Aug-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=557170,"  Borrower added on 08/13/10 > I am looking to buy a car from an individual and decided to give P2P lending a try. Most likely I will buy a car from an individual, but most banks will only lend for car dealership loans. My target price is around $20,000. I am asking for a little more to account for Lending Club's origination fee and tax, tag, title, etc.<br/><br/>I don't have any debt other than credit cards which I pay in FULL each billing cycle.<br/>",car,Buying a Car,981xx,WA,2.25,0.0,Mar-2001,1.0,,,7.0,0.0,2156.0,19.1%,7.0,f,0.0,0.0,10803.7,10749.68,10000.0,803.7,0.0,0.0,0.0,May-2011,1525.68,,May-2011,0.0,,1.0
440482,533511.0,5000.0,5000.0,4975.0, 36 months,  7.74%,156.1,A,A3,Ray Jordan  PC,< 1 year,RENT,39516.0,not verified,Sep-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=440482," This loan is to be used to repay my employer for moving expenses that were incurred on my behalf to move me across country for the job. I am a professional with excellent income, excellent credit, and the only other debt I have is a student loan.  My credit score is high as well.  Thank you for your consideration.",moving,Moving expenses,972xx,OR,5.62,0.0,Aug-2003,1.0,,,7.0,0.0,2326.0,25%,12.0,f,0.0,0.0,5591.61,5563.65,5000.0,591.61,0.0,0.0,0.0,Feb-2012,1223.73,,Mar-2015,0.0,,1.0
493713,631742.0,11200.0,11200.0,11200.0, 36 months, 14.22%,383.99,C,C5,It Works Marketing,2 years,RENT,60000.0,VERIFIED - income,Mar-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=493713,"  Borrower added on 03/10/10 > This loan will be used to consolidate debt from two credit cards and a current lending club loan.  We have never been late or missed a payment of any kind on any loan--ever.  Please refer to our current Lending Club loan for our payment history.  <br/><br/>My employment history is very stable with a rapidly growing company.<br/><br/>We would like to consolidate our current Lending Club loan with our credit card debt to get down to just one payment each month.<br/><br/>Please email us with any questions.  Thanks!<br/> Borrower added on 03/12/10 > I would like to point out that the information on my credit summary is slightly outdated.  Lending Club is displaying my credit utilization at roughly 94%.  In reality, because of recent payments and an automated limit increase on my AMEX, it is actually much lower.  <br/><br/>Here are the current balances on each of our three cards along with their limits.<br/><br/>Amex - $2900 / $3000<br/>Capital One - $1700 / $2000<br/>Citi - $1200 / $6000<br/><br/>Total: $5800 / $11000 = 52.7%<br/><br/>I'm not sure if this makes much of a difference to the investors, but I wanted you to have the most up to date information.<br/><br/>Thanks!<br/>",credit_card,Consolidation Loan to borrows with perfect payment history,495xx,MI,16.97,0.0,Dec-2001,0.0,,,13.0,0.0,8729.0,94.8%,13.0,f,0.0,0.0,12585.94,12585.94,11200.0,1385.94,0.0,0.0,0.0,Apr-2011,19.9,,Jun-2015,0.0,,1.0
597335,766744.0,3000.0,3000.0,3000.0, 60 months, 15.95%,72.88,D,D4,Booze Allen Hamilton,1 year,RENT,85000.0,VERIFIED - income source,Oct-2010,Does not meet the credit policy.  Status:Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=597335,,car,Van Loan Refinance,880xx,NM,19.5,0.0,Jan-1994,4.0,82.0,,6.0,0.0,983.0,46.8%,24.0,f,356.27,356.27,3997.48,3997.48,2643.73,1353.75,0.0,0.0,0.0,Jun-2015,72.88,Jul-2015,Jun-2015,0.0,,1.0
619336,793822.0,1800.0,1800.0,1800.0, 36 months, 12.98%,60.64,C,C3,Schneider National,8 years,MORTGAGE,52000.0,not verified,Nov-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=619336,"  Borrower added on 11/20/10 > This loan is to help me pay off 3 charges on my Home Depot card that were on a 12 month, and 6 month deferred payment .  All come due in December. The remaining will be to cover holiday expenses. In February, I will be making final payment on 3 outstanding non-revolving credit loads, including my pickup truck. I will then be freeing up about $800 month, with which I will begin paying down each of the remaining credit card balances in a cascading fashion.<br/>",debt_consolidation,Home Depot,952xx,CA,8.91,0.0,Dec-2003,1.0,,,3.0,0.0,11255.0,93.8%,6.0,f,0.0,0.0,2140.61,2140.61,1800.0,340.61,0.0,0.0,0.0,Jan-2013,689.29,,Jan-2014,0.0,,1.0
371347,389080.0,15000.0,15000.0,8817.733190468525, 36 months, 14.42%,515.74,D,D2,American Cleaners & Laundry Inc.,8 years,RENT,70000.0,VERIFIED - income,Jan-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=371347,My credit card rates are at a very high interest rate that will never allow me to have them paid off with payments that are affordable. If I could refinance and get a lower interest rate that would allow me to pay off the debt in a resonable time that would help a lot. ,credit_card,Credit Card Rates To High,934xx,CA,13.7,0.0,Jan-2002,0.0,,,5.0,0.0,11129.0,89%,11.0,f,0.0,0.0,18560.86,10352.16,14999.99,3560.87,0.0,0.0,0.0,Feb-2012,541.37,,Jan-2012,0.0,,1.0
781360,984203.0,16000.0,16000.0,15750.0, 60 months, 16.11%,390.03,C,C5,Brevard County Sheriffs Office,10+ years,MORTGAGE,50000.0,not verified,Jun-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=781360,"  Borrower added on 06/09/11 > get credit card paid off, repair debt from water damage paid off due to insurance company declining claim.<br/> Borrower added on 06/09/11 > pay off credit card, pay for home repairs<br/>",credit_card,credit card/home improvement,327xx,FL,22.8,0.0,Oct-1993,0.0,,,7.0,0.0,18558.0,72.5%,29.0,f,0.0,0.0,8579.87,8445.34,4431.89,4147.98,0.0,0.0,0.0,May-2013,35.64,,Sep-2013,0.0,,1.0
1052485,1284017.0,5325.0,5325.0,5325.0, 36 months, 12.42%,177.94,B,B4,,n/a,RENT,22000.0,VERIFIED - income source,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1052485,  Borrower added on 12/03/11 > I have a alot of credit card debt and I have been paying them off and cutting them up.  I would like to pay off two of the larget ones and this loan would take care of that and then I can cut those up.<br>,credit_card,Credit Card Loan,958xx,CA,12.55,0.0,Jun-2002,0.0,80.0,,7.0,0.0,8766.0,88.5%,14.0,f,0.0,0.0,4617.6,4617.6,3636.02,981.58,0.0,0.0,0.0,Feb-2014,177.94,,Jul-2014,0.0,,1.0
262108,262081.0,18875.0,18875.0,8300.0, 36 months, 18.29%,685.13,G,G4,Software Company,10+ years,MORTGAGE,225000.0,not verified,Feb-2008,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=262108,"Responsible individual seeking to consolidate and streamline $25,000 in debt at a lower interest rate.  Consistent and on-time with all payments.  Six figures income.  Home and business owner with a 17+ year credit history.",debt_consolidation,Responsible individual consolidating,015xx,MA,12.05,0.0,Oct-1990,2.0,66.0,0.0,12.0,0.0,120830.0,90.5%,33.0,f,0.0,0.0,24732.469999999976,10870.15,18875.0,5823.26,34.209994891513,0.0,0.0,Feb-2011,2778.76,Feb-2011,Feb-2011,0.0,,1.0
603104,773871.0,9000.0,9000.0,8578.060222698852, 60 months, 15.20%,215.06,D,D4,honeywell int.,3 years,MORTGAGE,80000.0,not verified,Oct-2010,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=603104,"  Borrower added on 10/29/10 > i am going to use the money to pay off high interest loans, my job currently has a 10 year contract with bell helicopter i recently got a raise should be making at least an additional $3,000 more a year, i currently take home about $5,500 a month thank you thank you.<br/>",debt_consolidation,debt cure,902xx,CA,9.99,0.0,May-1994,1.0,,114.0,16.0,1.0,12714.0,82%,30.0,f,1056.62,1030.59,11792.81,11109.18,7943.37,3849.44,0.0,0.0,0.0,Jun-2015,215.06,Jul-2015,Jun-2015,0.0,,1.0
966311,1187182.0,12000.0,12000.0,11750.0, 36 months,  8.90%,381.04,A,A5,Kingsbrook Jewish Medical Center,6 years,RENT,80800.0,VERIFIED - income,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=966311,  Borrower added on 09/30/11 > I traveled earlier this year to look for a job after graduating my orthopaedic residency.  I would like to pay back the money for that trip on my credit card with a lower interest rate.<br/>null,credit_card,Credit Card Loan,100xx,NY,20.91,0.0,May-1986,0.0,,,16.0,0.0,18252.0,55.5%,26.0,f,0.0,0.0,13715.2568010646,13429.51,12000.0,1715.26,0.0,0.0,0.0,Oct-2014,392.86,,Oct-2014,0.0,,1.0
854083,1066306.0,3625.0,3625.0,3625.0, 36 months,  6.99%,111.92,A,A3,Run of the Mill Tavern,5 years,RENT,20000.0,not verified,Aug-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=854083,"  Borrower added on 08/17/11 > I need this loan in order to repay a personal loan from college and pay off a credit card.  I have good credit and have been working for the same company for 5 years.  I have just recently paid off my $20,000 car in 4 years.  I am able to make double the repayment asked for per month and would pay this loan off earlier than the 3 years allotted.<br/>",debt_consolidation,Debt Consolidation,432xx,OH,29.88,0.0,Oct-2002,0.0,,,12.0,0.0,3717.0,60.9%,21.0,f,0.0,0.0,4028.0091139101,4028.01,3625.0,403.01,0.0,0.0,0.0,Sep-2014,117.77,,Jun-2015,0.0,,1.0
520893,673454.0,6500.0,6500.0,6425.0, 60 months, 12.73%,147.0,C,C1,Verizon,10+ years,MORTGAGE,90000.0,VERIFIED - income,May-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=520893,,debt_consolidation,Drew_Loan,254xx,WV,10.01,0.0,Jul-1997,1.0,59.0,,6.0,0.0,14904.0,89.2%,33.0,f,0.0,0.0,6569.55,6493.75,6500.0,69.55,0.0,0.0,0.0,Jul-2010,6569.97,,Jul-2010,0.0,,1.0
986451,1210419.0,5000.0,5000.0,5000.0, 36 months, 13.49%,169.66,C,C1,foodtown,7 years,RENT,44000.0,VERIFIED - income source,Oct-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=986451,  Borrower added on 10/11/11 > correct<br/> Borrower added on 10/11/11 > need it to pay my credit cardit cards<br/>,credit_card,Credit Card Loan,079xx,NJ,15.82,0.0,Dec-2005,0.0,,,9.0,0.0,3985.0,30.9%,13.0,f,0.0,0.0,4039.4,4039.4,2797.61,913.35,0.0,328.44,9.7479,Sep-2013,169.66,,Jan-2014,0.0,,1.0
714378,907783.0,20000.0,20000.0,16448.953631367196, 60 months, 16.02%,486.58,D,D5,"RWM, PLLC",< 1 year,MORTGAGE,90000.0,VERIFIED - income source,Mar-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=714378,"  Borrower added on 03/29/11 > Thank you for your consideration.  We are a young family that is working hard to become debt-free.  This loan will allow us to consolidate our debts into a single payment, give us greater budget flexibility, and allow us to reach our goal much sooner.<br/><br/>I have worked in public accounting since 2003, and my husband has worked for a large computer company for the last 3 years.<br/>",debt_consolidation,Debt Consolidation Loan,787xx,TX,9.11,0.0,Nov-2003,0.0,,,9.0,0.0,17906.0,69.9%,26.0,f,2386.73,2386.73,26369.42,19307.45,17613.23,8756.19,0.0,0.0,0.0,Jun-2015,500.0,Jul-2015,Jun-2015,0.0,,1.0
408351,458405.0,3000.0,3000.0,3000.0, 36 months, 14.74%,103.62,D,D3,ADP,2 years,MORTGAGE,62004.0,not verified,Jun-2009,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=408351, This is for a Wedding loan. ,wedding,Wedding ,799xx,TX,22.08,0.0,Dec-1995,5.0,,,11.0,0.0,25277.0,77.8%,32.0,f,0.0,0.0,3725.28,3725.28,3000.0,725.28,0.0,0.0,0.0,Apr-2012,310.69,May-2012,May-2012,0.0,,1.0
714617,895592.0,20000.0,20000.0,19950.0, 60 months, 17.14%,498.56,E,E3,DHS/Citizenship Immigration Services,10+ years,MORTGAGE,48012.0,VERIFIED - income,Apr-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=714617,"Borrower added on 03/15/11 > The purpose of this $20,000 loan is to consolidate my debts in one payment.  I am a Federal employee and USCIS encourages their employees to get rid of their debt.<br/>",debt_consolidation,Debt Consolidation Loan,331xx,FL,13.82,2.0,Jun-1987,0.0,13.0,,13.0,0.0,14890.0,66.2%,36.0,f,4638.32,4626.66,24885.5,24823.4,15361.66,9523.84,0.0,0.0,0.0,Jun-2015,498.56,Jul-2015,Jun-2015,0.0,,1.0
703017,894919.0,16500.0,16500.0,16436.101446368197, 60 months, 15.28%,394.97,D,D3,Minnieland,8 years,MORTGAGE,63996.0,not verified,Mar-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=703017,  Borrower added on 03/22/11 > This loan will consolidate my consumer debt and reduce it to zero in a reasonable amount of time.  It is important for me to achieve this goal so that I can focus my attention and resources on other financial goals.  All my bills are paid on time either with ACH auto-debit or through on-line banking.<br/>,debt_consolidation,Debt Consolidation,231xx,VA,9.6,0.0,Apr-1999,0.0,,,3.0,0.0,10464.0,83.7%,15.0,f,0.0,0.0,17720.780000000002,17611.36,16500.0,1220.78,0.0,0.0,0.0,Oct-2011,15758.28,,Oct-2011,0.0,,1.0
822056,1030465.0,13000.0,13000.0,8025.0, 60 months, 17.49%,326.52,D,D5,At&t,8 years,MORTGAGE,65000.0,VERIFIED - income,Jul-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=822056,"  Borrower added on 07/19/11 > This loan is for debt consolidation with a payment I can manage.  Thank you<br/> Borrower added on 07/19/11 > Visa 2700 <br/>Mortgage 1410<br/>Car 5200<br/>Furniture Card 2500<br/><br/>My plan is to pay off my car, credit card and pay closing for the refinance of my home to lower payment.  I am also going to do some home improvement on my home as well.<br/> Borrower added on 07/28/11 > I have altered my original loan request to a lower amount.  Thank you<br/>",debt_consolidation,Debt Consolidation Loan,315xx,GA,11.58,1.0,Nov-1996,3.0,10.0,,9.0,0.0,2129.0,36.1%,15.0,f,0.0,0.0,14279.85,8813.75,13000.0,1279.85,0.0,0.0,0.0,Mar-2012,12328.42,,Mar-2012,0.0,,1.0
347401,347926.0,4800.0,4800.0,502.08764519023805, 36 months, 13.55%,163.01,D,D4,Ixtlan Corporation,1 year,RENT,36400.0,not verified,May-2008,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=347401,"I've incurred credit card debt while establishing myself in my career.  And now that I've been successfully working in that career for over a year and a half, I've decided to refinance those high credit card interest rates and consolidate the payments into one loan.  My job and paycheck are steady, and I do not anticipate leaving the job in the next 3 years.",credit_card,Paying Off Credit Cards For Better Rate,900xx,CA,4.65,1.0,Sep-2002,1.0,7.0,,4.0,0.0,4684.0,80.8%,9.0,f,0.0,0.0,5868.06,514.82,4800.0,1068.06,0.0,0.0,0.0,May-2011,163.44,Jun-2011,Feb-2015,0.0,,1.0
828322,1037341.0,18000.0,18000.0,16633.252307341674, 60 months, 19.69%,473.8,E,E5,Sno-Isle Libraries,10+ years,MORTGAGE,122406.0,VERIFIED - income,Jul-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=828322,This loan is for two purposes. The first is to replace the flooring and stairway in my downstairs Rec Room. The second is to finish paying off and closing several remaining consumer debts. These funds will allow me to pay and close these accounts. ,debt_consolidation,Home Improvement/Debt consolidation,982xx,WA,16.89,0.0,Apr-1983,3.0,,,14.0,0.0,13443.0,76.8%,39.0,f,0.0,0.0,23728.09,20470.17,18000.0,5728.09,0.0,0.0,0.0,Jun-2013,13804.28,,Jun-2013,0.0,,1.0
424326,499998.0,5000.0,5000.0,4990.5250764221255, 36 months,  9.32%,159.74,A,A4,usps,10+ years,MORTGAGE,50004.0,not verified,Jul-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=424326,personal loan,home_improvement,dpl,968xx,HI,1.39,0.0,Jul-1990,0.0,45.0,,4.0,0.0,2294.0,6.1%,12.0,f,0.0,0.0,5747.17,5735.32,5000.0,747.17,0.0,0.0,0.0,Aug-2012,186.37,,Aug-2012,0.0,,1.0
660567,844851.0,11000.0,11000.0,10975.0, 36 months, 16.02%,386.84,D,D5,US Federal Government (GSA),2 years,RENT,67000.0,VERIFIED - income,Jan-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=660567,"  Borrower added on 01/24/11 > This loan will be a loan that will start my life. Looking for a loan to pay for an engagement ring. I really appreciate the help.<br/> Borrower added on 01/25/11 > Just want to thank all the investors who have already funded my loan.  I am very much appreciative of your help.  I have a very stable job, I currently work for the US Federal Government and I plan on making monthly payments on time as well as extra payments.  Thanks again for helping me jump start my future.<br/>",wedding,Tray Engagement Ring,078xx,NJ,8.87,5.0,Nov-2002,1.0,17.0,,11.0,0.0,14276.0,75.1%,30.0,f,0.0,0.0,13917.73,13886.15,11000.0,2917.73,0.0,0.0,0.0,Feb-2014,419.02,,Feb-2014,0.0,,1.0
520653,673169.0,15000.0,15000.0,14983.441046172196, 60 months, 17.93%,380.34,E,E5,La Plata County District Attorney,10+ years,MORTGAGE,54000.0,VERIFIED - income source,May-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=520653,"  Borrower added on 05/20/10 > Goal is to improve my credit score, be done with credit card companies that continue to raise interest rates. Also complete some home improvement projects.<br/>",debt_consolidation,maryjb98ccdebtloan,813xx,CO,19.69,0.0,Sep-1998,3.0,43.0,,11.0,0.0,15570.0,77.1%,20.0,f,0.0,0.0,20935.43,20895.71,15000.0,5935.43,0.0,0.0,0.0,Mar-2013,8798.99,,Mar-2013,0.0,,1.0
867565,1081186.0,7200.0,7200.0,7200.0, 36 months,  7.49%,223.94,A,A4,Culver City Unifed School District,8 years,RENT,18200.0,VERIFIED - income,Sep-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=867565,"  Borrower added on 08/29/11 > I have a studio in Los Angeles.  Up until now it has mainly been a hobby, but now I have a client that is willing to do some real business with me.  They have requested that I upgrade some of the equipment to current standards.  This loan will be used to purchase those upgrades.  This will result in a big increase in my income and allow me to pay off this loan with no problem.<br/><br/>I have maintained a stellar credit rating for a long time now.  I intend on keeping it that way so your investment is secure<br/>",major_purchase,Studio Upgrade,902xx,CA,1.85,0.0,Aug-1998,1.0,,,4.0,0.0,554.0,1.8%,5.0,f,0.0,0.0,8059.668545512401,8059.67,7200.0,859.67,0.0,0.0,0.0,Sep-2014,236.27,,Sep-2014,0.0,,1.0
1016236,1243600.0,20000.0,20000.0,19900.0, 60 months, 21.28%,544.23,F,F2,VASNHS,10+ years,MORTGAGE,101657.0,VERIFIED - income,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1016236,  Borrower added on 11/10/11 > The debt includes credit cards (8-10K) and my mother's plumbing bill.  She has an older home that required major plumbing upgrades as well as other smaller repairs/improvements.<br>,debt_consolidation,Debt Consolidation Loan,891xx,NV,11.24,1.0,Feb-1991,2.0,6.0,,18.0,0.0,9885.0,35.7%,53.0,f,0.0,0.0,10198.37,10147.39,3455.5,5794.33,0.0,948.54,8.96,May-2013,549.88,,Jun-2015,0.0,,1.0
638407,817783.0,16000.0,16000.0,15925.0, 60 months, 15.20%,382.33,D,D4,"Mac-Gray Services, Inc.",7 years,RENT,59000.0,not verified,Dec-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=638407,"  Borrower added on 12/24/10 > I have a full time and part time job, the full time job I have had for 7 years, the part time for going on 4 years.  I pay my bills on time and have successfully had consolidation loans in the past that I have paid off early.  I plan to use the funds to pay off my credit cards that I have been using to pay for school and my grandparents bills while they were terminally ill.<br/>",debt_consolidation,Consolidation 16X60,021xx,MA,18.79,0.0,Jan-1996,0.0,,116.0,6.0,1.0,15912.0,67.4%,16.0,f,0.0,0.0,18094.71,18009.92,16000.0,2094.71,0.0,0.0,0.0,Jan-2012,21.23,,Jan-2012,0.0,,1.0
807393,1013964.0,25400.0,25400.0,25400.0, 60 months, 13.49%,584.32,C,C1,"Arbol Financial Strategies, LLC",< 1 year,MORTGAGE,400000.0,VERIFIED - income source,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=807393,,small_business,Business Expansion,068xx,CT,3.87,0.0,Mar-1985,2.0,,,11.0,0.0,66376.0,1.3%,56.0,f,0.0,0.0,28832.45,28832.45,25399.99,3432.46,0.0,0.0,0.0,Nov-2012,21841.04,,Jul-2013,0.0,,1.0
977732,1200736.0,18000.0,18000.0,17975.0, 60 months, 13.49%,414.09,C,C1,,3 years,MORTGAGE,60000.0,VERIFIED - income,Oct-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=977732,,small_business,my own buiness,786xx,TX,29.3,0.0,Feb-1997,1.0,,,14.0,0.0,16107.0,60.3%,35.0,f,0.0,0.0,24147.920156049702,24114.43,18000.0,6147.92,0.0,0.0,0.0,Apr-2015,7183.11,,May-2015,0.0,,1.0
528634,683669.0,3000.0,3000.0,3000.0, 60 months, 19.04%,77.89,F,F3,City of Madison,4 years,MORTGAGE,74500.0,not verified,Jun-2010,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=528634,"  Borrower added on 06/11/10 > We want to pay off our credit cards and keep only ones that we have had a long history with and large credit limit.  We will us the credit card but pay them off within 30 days after using them.  I have a very stable job with the City of Madison(police officer) and my wife is a school bus driver.  Neither of us are in any jeopardy of losing our jobs.  We also do treatment foster care which we have been doing for 3 1/2 years now.  We are licensed to have 2 foster children at one time and we receive $1300 per child($2600 total).  The past 3 1/2 years we have always had at least one child in our home but have had 2 most of the time.  My wife is also starting her own business with Arbonne International.  It is a network marketing business that is very, very successful in the skin care and health and wellness field.  She has the best training from her sponsors and plans on doing this full time when it replaces the income for her bus driving and foster care. She will not stop doing foster care and/or bus driving until it replaces or exceeds her current income.  Our monthly budget will be easier to control and pay with one payment.  We have researched about debt consolidation and understand the risks of adding more debt but we will not make any more debt for ourselves with the credit cards.  We believe that we are good borrowers because we never miss a payment.  My wife is very diligent about our finances and is looking for a way to become debt free within the next 2-3 years.<br/>",debt_consolidation, Debt Considation,535xx,WI,23.08,1.0,Jul-2001,3.0,12.0,81.0,19.0,1.0,5731.0,44.8%,27.0,f,83.55,83.55,4582.75,4582.75,2916.45,1666.3,0.0,0.0,0.0,May-2015,77.89,Jul-2015,Jun-2015,0.0,,1.0
633742,811885.0,5000.0,5000.0,5000.0, 60 months, 12.98%,113.72,C,C3,Mobac Inc.,3 years,OWN,36000.0,not verified,Dec-2010,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=633742,"  Borrower added on 12/17/10 > I plan to use these funds to purchase and install a snow plow on my personal truck. The reason I am a good person for you to invest your money in because I am hardworking, honest, and very trust worthy. I have a very good job with a construction company at which in the past 2 years I have received 2 dollar raises each year for my hard work. This year in conjunction with the raise I received the privilege of driving a company van that I get to keep at my house.  Our company has not laid any employees off during this recession. So my job is very stable. And that's why you should invest in me.<br/> Borrower added on 12/17/10 > I would also like to add that, my company let's me keep 2 credit cards in here name that I can use to buy materials for jobs so that I don't have to use my money. I graduated from college in may 2008 and have been working there ever since, they started me out at 14$ and hour and I currently make 17.50$ and hour. I work 42.5 hours a week and bring home 2300$ a month. My bills add up to 600$ a month and that includes a truck payment of 250$ of which I have been paying for a year and a half and never been late. I could easily afford the payment because not only do I make enough at my company, but I also work for myself doing side work, small remodeling jobs here and there easily making an extra 200 $ a month. I also currently am working on a house that me a my father bought for 120 and are going have 30k in it for repairs that are almost complete, it will be on the market by Feb. And its worth 200k priced to sell. I am splitting the profit 50/50.  I will have his loan paid off before the five years I am confident. Also if I receive funding for this plow, there is lots of money to be made plowing snow, I already have a contract with two parking lots and two developments. I appreciate everyone's time and I'm very greatful for  anyones investment investment, thanks. Sincerely, Tyler<br/>",major_purchase,Snow Plow Purchase,193xx,PA,10.43,0.0,May-2007,3.0,,,4.0,0.0,1638.0,9.5%,4.0,f,785.08,785.08,5990.86,5990.86,4214.93,1775.93,0.0,0.0,0.0,Jun-2015,113.72,Jul-2015,Jun-2015,0.0,,1.0
599544,769502.0,5000.0,5000.0,5000.0, 36 months, 16.32%,176.58,D,D5,Medics Ambulance Service,5 years,RENT,42000.0,VERIFIED - income source,Oct-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=599544,"  Borrower added on 10/17/10 > The purpose of this loan is to consolidate three high-interest credit cards and a vehicle payment into one easily manageable payment. This will allow me to reduce my overall payment to the credit card companies, replace my inoperable vehicle and, most importantly, provide a capital gain to the investor.<br/><br/>I currently manage a Communications Center in addition to the IT infrastructure for a private ambulance company operating in South Florida. I have been with the company for nearly 5 years. The ambulance industry has been strong through the recession and as such I do not anticipate any issues related to my continued employment.<br/><br/>Many thanks for your consideration!<br/> Borrower added on 10/17/10 > The purpose of this loan is to consolidate my high interest credit cards and a vehicle payment into one easily manageable monthly payment. The vehicle is currently inoperable and needs to be replaced. My hope is to limit the amount of interest I am paying to the credit card companies and create a capital gain for the investor.<br/><br/>I have a strong history of on-time payments and stable employment to provide funding. I am currently a manager at a private ambulance company responsible for the Communications Center in addition to the IT infrastructure. This year will be my 5th with the organization. As the ambulance industry has been strong through the economic decline, I do not anticipate any issues with my continued employment.<br/><br/>Feel free to send me any questions you may have. Many thanks for your consideration!<br/>",debt_consolidation,Debt/Vehicle Consolidation,334xx,FL,13.09,0.0,Jul-2006,0.0,,,5.0,0.0,5649.0,69.7%,9.0,f,0.0,0.0,5762.35,5762.35,5000.0,762.35,0.0,0.0,0.0,Dec-2011,3646.56,,Jun-2015,0.0,,1.0
