Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
2000,1,20,4,2048.0,2050,2310.0,2256,DL,647,N660DL,262.0,246.0,243.0,14.0,-2.0,CVG,PHX,1569.0,5.0,14.0,0,,0,,,,,,YES,NO
2000,1,21,5,2138.0,2050,2347.0,2256,DL,647,N640DL,249.0,246.0,228.0,51.0,48.0,CVG,PHX,1569.0,6.0,15.0,0,,0,,,,,,YES,YES
2000,1,22,6,2050.0,2050,20.0,2256,DL,647,N618DL,330.0,246.0,238.0,84.0,0.0,CVG,PHX,1569.0,5.0,87.0,0,,0,,,,,,YES,NO
2000,1,23,7,2049.0,2050,2241.0,2256,DL,647,N687DL,232.0,246.0,213.0,-15.0,-1.0,CVG,PHX,1569.0,4.0,15.0,0,,0,,,,,,NO,NO
2000,1,24,1,2048.0,2050,2251.0,2256,DL,647,N632DL,243.0,246.0,226.0,-5.0,-2.0,CVG,PHX,1569.0,5.0,12.0,0,,0,,,,,,NO,NO
2000,1,25,2,2055.0,2050,2328.0,2256,DL,647,N663DN,273.0,246.0,217.0,32.0,5.0,CVG,PHX,1569.0,6.0,50.0,0,,0,,,,,,YES,YES
2000,1,26,3,2050.0,2050,2247.0,2256,DL,647,N683DA,237.0,246.0,215.0,-9.0,0.0,CVG,PHX,1569.0,4.0,18.0,0,,0,,,,,,NO,NO
2000,1,27,4,2058.0,2050,2302.0,2256,DL,647,N657DL,244.0,246.0,216.0,6.0,8.0,CVG,PHX,1569.0,3.0,25.0,0,,0,,,,,,YES,YES
2000,1,28,5,2100.0,2050,2251.0,2256,DL,647,N685DA,231.0,246.0,214.0,-5.0,10.0,CVG,PHX,1569.0,4.0,13.0,0,,0,,,,,,NO,YES
2000,1,29,6,2103.0,2050,2.0,2256,DL,647,N665DN,299.0,246.0,219.0,66.0,13.0,CVG,PHX,1569.0,10.0,70.0,0,,0,,,,,,YES,YES
2000,1,30,7,2049.0,2050,2243.0,2256,DL,647,N610DL,234.0,246.0,211.0,-13.0,-1.0,CVG,PHX,1569.0,4.0,19.0,0,,0,,,,,,NO,NO
2000,1,31,1,2046.0,2050,2226.0,2256,DL,647,N617DL,220.0,246.0,203.0,-30.0,-4.0,CVG,PHX,1569.0,5.0,12.0,0,,0,,,,,,NO,NO
2000,1,1,6,1740.0,1645,2000.0,1853,DL,1629,N609DL,260.0,248.0,232.0,67.0,55.0,CVG,PHX,1569.0,6.0,22.0,0,,0,,,,,,YES,YES
2000,1,2,7,1646.0,1645,1858.0,1853,DL,1629,N648DL,252.0,248.0,235.0,5.0,1.0,CVG,PHX,1569.0,5.0,12.0,0,,0,,,,,,YES,YES
2000,1,3,1,1728.0,1645,2108.0,1853,DL,1629,N685DA,340.0,248.0,222.0,135.0,43.0,CVG,PHX,1569.0,6.0,112.0,0,,0,,,,,,YES,YES
2000,1,4,2,1645.0,1645,1841.0,1853,DL,1629,N610DL,236.0,248.0,217.0,-12.0,0.0,CVG,PHX,1569.0,7.0,12.0,0,,0,,,,,,NO,NO
2000,1,5,3,1701.0,1645,1906.0,1853,DL,1629,N618DL,245.0,248.0,228.0,13.0,16.0,CVG,PHX,1569.0,6.0,11.0,0,,0,,,,,,YES,YES
2000,1,6,4,1648.0,1645,1843.0,1853,DL,1629,N667DN,235.0,248.0,216.0,-10.0,3.0,CVG,PHX,1569.0,5.0,14.0,0,,0,,,,,,NO,YES
2000,1,7,5,1644.0,1645,1854.0,1853,DL,1629,N665DN,250.0,248.0,234.0,1.0,-1.0,CVG,PHX,1569.0,4.0,12.0,0,,0,,,,,,YES,NO
2000,1,8,6,1646.0,1645,1842.0,1853,DL,1629,N676DL,236.0,248.0,220.0,-11.0,1.0,CVG,PHX,1569.0,5.0,11.0,0,,0,,,,,,NO,YES
2000,1,9,7,1645.0,1645,1841.0,1853,DL,1629,N618DL,236.0,248.0,219.0,-12.0,0.0,CVG,PHX,1569.0,5.0,12.0,0,,0,,,,,,NO,NO
2000,1,10,1,1723.0,1645,1945.0,1853,DL,1629,N617DL,262.0,248.0,230.0,52.0,38.0,CVG,PHX,1569.0,6.0,26.0,0,,0,,,,,,YES,YES
2000,1,11,2,1647.0,1645,1853.0,1853,DL,1629,N660DL,246.0,248.0,229.0,0.0,2.0,CVG,PHX,1569.0,6.0,11.0,0,,0,,,,,,NO,YES
2000,1,12,3,1717.0,1645,1928.0,1853,DL,1629,N623DL,251.0,248.0,232.0,35.0,32.0,CVG,PHX,1569.0,6.0,13.0,0,,0,,,,,,YES,YES
2000,1,13,4,1643.0,1645,1853.0,1853,DL,1629,N669DN,250.0,248.0,231.0,0.0,-2.0,CVG,PHX,1569.0,6.0,13.0,0,,0,,,,,,NO,NO
2000,1,14,5,1708.0,1645,1913.0,1853,DL,1629,N660DL,245.0,248.0,229.0,20.0,23.0,CVG,PHX,1569.0,6.0,10.0,0,,0,,,,,,YES,YES
2000,1,15,6,1639.0,1645,1836.0,1853,DL,1629,N680DA,237.0,248.0,216.0,-17.0,-6.0,CVG,PHX,1569.0,11.0,10.0,0,,0,,,,,,NO,NO
2000,1,16,7,1651.0,1645,1850.0,1853,DL,1629,N666DN,239.0,248.0,217.0,-3.0,6.0,CVG,PHX,1569.0,6.0,16.0,0,,0,,,,,,NO,YES
2000,1,17,1,1654.0,1645,1856.0,1853,DL,1629,N647DL,242.0,248.0,223.0,3.0,9.0,CVG,PHX,1569.0,5.0,14.0,0,,0,,,,,,YES,YES
2000,1,18,2,1650.0,1645,1905.0,1853,DL,1629,N644DL,255.0,248.0,231.0,12.0,5.0,CVG,PHX,1569.0,5.0,19.0,0,,0,,,,,,YES,YES
2000,1,19,3,1647.0,1645,1904.0,1853,DL,1629,N625DL,257.0,248.0,239.0,11.0,2.0,CVG,PHX,1569.0,6.0,12.0,0,,0,,,,,,YES,YES
2000,1,20,4,1645.0,1645,1914.0,1853,DL,1629,N657DL,269.0,248.0,240.0,21.0,0.0,CVG,PHX,1569.0,5.0,24.0,0,,0,,,,,,YES,NO
2000,1,21,5,1658.0,1645,1925.0,1853,DL,1629,N697DL,267.0,248.0,249.0,32.0,13.0,CVG,PHX,1569.0,6.0,12.0,0,,0,,,,,,YES,YES
2000,1,22,6,1649.0,1645,1942.0,1853,DL,1629,N751AT,293.0,248.0,240.0,49.0,4.0,CVG,PHX,1569.0,6.0,47.0,0,,0,,,,,,YES,YES
2000,1,23,7,1646.0,1645,1850.0,1853,DL,1629,N631DL,244.0,248.0,226.0,-3.0,1.0,CVG,PHX,1569.0,7.0,11.0,0,,0,,,,,,NO,YES
2000,1,24,1,1649.0,1645,1901.0,1853,DL,1629,N656DL,252.0,248.0,235.0,8.0,4.0,CVG,PHX,1569.0,7.0,10.0,0,,0,,,,,,YES,YES
2000,1,25,2,1707.0,1645,1924.0,1853,DL,1629,N685DA,257.0,248.0,228.0,31.0,22.0,CVG,PHX,1569.0,4.0,25.0,0,,0,,,,,,YES,YES
2000,1,26,3,1703.0,1645,1912.0,1853,DL,1629,N622DL,249.0,248.0,235.0,19.0,18.0,CVG,PHX,1569.0,5.0,9.0,0,,0,,,,,,YES,YES
2000,1,27,4,1646.0,1645,1850.0,1853,DL,1629,N698DL,244.0,248.0,221.0,-3.0,1.0,CVG,PHX,1569.0,9.0,14.0,0,,0,,,,,,NO,YES
2000,1,28,5,1658.0,1645,1858.0,1853,DL,1629,N606DL,240.0,248.0,218.0,5.0,13.0,CVG,PHX,1569.0,6.0,16.0,0,,0,,,,,,YES,YES
2000,1,29,6,1731.0,1645,1956.0,1853,DL,1629,N686DA,265.0,248.0,220.0,63.0,46.0,CVG,PHX,1569.0,3.0,42.0,0,,0,,,,,,YES,YES
2000,1,30,7,1649.0,1645,1915.0,1853,DL,1629,N670DN,266.0,248.0,230.0,22.0,4.0,CVG,PHX,1569.0,4.0,32.0,0,,0,,,,,,YES,YES
2000,1,31,1,1647.0,1645,1835.0,1853,DL,1629,N683DA,228.0,248.0,208.0,-18.0,2.0,CVG,PHX,1569.0,5.0,15.0,0,,0,,,,,,NO,YES
2000,1,1,6,906.0,910,1124.0,1125,DL,1943,N663DN,258.0,255.0,229.0,-1.0,-4.0,CVG,PHX,1569.0,8.0,21.0,0,,0,,,,,,NO,NO
2000,1,2,7,906.0,910,1134.0,1125,DL,1943,N664DN,268.0,255.0,247.0,9.0,-4.0,CVG,PHX,1569.0,6.0,15.0,0,,0,,,,,,YES,NO
2000,1,3,1,909.0,910,1121.0,1125,DL,1943,N681DA,252.0,255.0,227.0,-4.0,-1.0,CVG,PHX,1569.0,6.0,19.0,0,,0,,,,,,NO,NO
2000,1,4,2,953.0,910,1153.0,1125,DL,1943,N675DL,240.0,255.0,215.0,28.0,43.0,CVG,PHX,1569.0,7.0,18.0,0,,0,,,,,,YES,YES
2000,1,5,3,911.0,910,1108.0,1125,DL,1943,N613DL,237.0,255.0,219.0,-17.0,1.0,CVG,PHX,1569.0,4.0,14.0,0,,0,,,,,,NO,YES
2000,1,6,4,909.0,910,1126.0,1125,DL,1943,N649DL,257.0,255.0,234.0,1.0,-1.0,CVG,PHX,1569.0,5.0,18.0,0,,0,,,,,,YES,NO
2000,1,7,5,905.0,910,1059.0,1125,DL,1943,N621DL,234.0,255.0,208.0,-26.0,-5.0,CVG,PHX,1569.0,4.0,22.0,0,,0,,,,,,NO,NO
2000,1,8,6,909.0,910,1114.0,1125,DL,1943,N669DN,245.0,255.0,221.0,-11.0,-1.0,CVG,PHX,1569.0,6.0,18.0,0,,0,,,,,,NO,NO
2000,1,9,7,914.0,910,1114.0,1125,DL,1943,N640DL,240.0,255.0,221.0,-11.0,4.0,CVG,PHX,1569.0,6.0,13.0,0,,0,,,,,,NO,YES
2000,1,10,1,909.0,910,1134.0,1125,DL,1943,N638DL,265.0,255.0,232.0,9.0,-1.0,CVG,PHX,1569.0,5.0,28.0,0,,0,,,,,,YES,NO
2000,1,11,2,914.0,910,1132.0,1125,DL,1943,N669DN,258.0,255.0,236.0,7.0,4.0,CVG,PHX,1569.0,5.0,17.0,0,,0,,,,,,YES,YES
2000,1,12,3,910.0,910,1126.0,1125,DL,1943,N900PC,256.0,255.0,225.0,1.0,0.0,CVG,PHX,1569.0,6.0,25.0,0,,0,,,,,,YES,NO
2000,1,13,4,908.0,910,1209.0,1125,DL,1943,N624DL,301.0,255.0,243.0,44.0,-2.0,CVG,PHX,1569.0,5.0,53.0,0,,0,,,,,,YES,NO
2000,1,14,5,913.0,910,1121.0,1125,DL,1943,N641DL,248.0,255.0,220.0,-4.0,3.0,CVG,PHX,1569.0,5.0,23.0,0,,0,,,,,,NO,YES
2000,1,15,6,917.0,910,1137.0,1125,DL,1943,N615DL,260.0,255.0,218.0,12.0,7.0,CVG,PHX,1569.0,6.0,36.0,0,,0,,,,,,YES,YES
2000,1,16,7,909.0,910,1117.0,1125,DL,1943,N6702,248.0,255.0,220.0,-8.0,-1.0,CVG,PHX,1569.0,5.0,23.0,0,,0,,,,,,NO,NO
2000,1,17,1,908.0,910,1132.0,1125,DL,1943,N619DL,264.0,255.0,234.0,7.0,-2.0,CVG,PHX,1569.0,6.0,24.0,0,,0,,,,,,YES,NO
2000,1,18,2,909.0,910,1118.0,1125,DL,1943,N676DL,249.0,255.0,231.0,-7.0,-1.0,CVG,PHX,1569.0,5.0,13.0,0,,0,,,,,,NO,NO
2000,1,19,3,912.0,910,1143.0,1125,DL,1943,N650DL,271.0,255.0,232.0,18.0,2.0,CVG,PHX,1569.0,6.0,33.0,0,,0,,,,,,YES,YES
2000,1,20,4,925.0,910,1234.0,1125,DL,1943,N654DL,309.0,255.0,243.0,69.0,15.0,CVG,PHX,1569.0,7.0,59.0,0,,0,,,,,,YES,YES
2000,1,21,5,907.0,910,1122.0,1125,DL,1943,N616DL,255.0,255.0,229.0,-3.0,-3.0,CVG,PHX,1569.0,5.0,21.0,0,,0,,,,,,NO,NO
2000,1,22,6,908.0,910,1134.0,1125,DL,1943,N694DA,266.0,255.0,234.0,9.0,-2.0,CVG,PHX,1569.0,6.0,26.0,0,,0,,,,,,YES,NO
2000,1,23,7,911.0,910,1129.0,1125,DL,1943,N664DN,258.0,255.0,229.0,4.0,1.0,CVG,PHX,1569.0,5.0,24.0,0,,0,,,,,,YES,YES
2000,1,24,1,908.0,910,1120.0,1125,DL,1943,N652DL,252.0,255.0,226.0,-5.0,-2.0,CVG,PHX,1569.0,5.0,21.0,0,,0,,,,,,NO,NO
2000,1,25,2,1033.0,910,1242.0,1125,DL,1943,N639DL,249.0,255.0,234.0,77.0,83.0,CVG,PHX,1569.0,4.0,11.0,0,,0,,,,,,YES,YES
2000,1,26,3,909.0,910,1128.0,1125,DL,1943,N644DL,259.0,255.0,230.0,3.0,-1.0,CVG,PHX,1569.0,9.0,20.0,0,,0,,,,,,YES,NO
2000,1,27,4,908.0,910,1112.0,1125,DL,1943,N627DL,244.0,255.0,221.0,-13.0,-2.0,CVG,PHX,1569.0,5.0,18.0,0,,0,,,,,,NO,NO
2000,1,28,5,913.0,910,1109.0,1125,DL,1943,N617DL,236.0,255.0,220.0,-16.0,3.0,CVG,PHX,1569.0,4.0,12.0,0,,0,,,,,,NO,YES
2000,1,29,6,915.0,910,1139.0,1125,DL,1943,N618DL,264.0,255.0,230.0,14.0,5.0,CVG,PHX,1569.0,6.0,28.0,0,,0,,,,,,YES,YES
2000,1,30,7,911.0,910,1124.0,1125,DL,1943,N615DL,253.0,255.0,215.0,-1.0,1.0,CVG,PHX,1569.0,6.0,32.0,0,,0,,,,,,NO,YES
2000,1,31,1,919.0,910,1145.0,1125,DL,1943,N668DN,266.0,255.0,209.0,20.0,9.0,CVG,PHX,1569.0,6.0,51.0,0,,0,,,,,,YES,YES
2000,1,2,7,840.0,840,1034.0,1041,HP,2434,N334AW,114.0,121.0,93.0,-7.0,0.0,DEN,PHX,602.0,6.0,15.0,0,,0,,,,,,NO,NO
2000,1,3,1,850.0,840,1039.0,1041,HP,2434,N169AW,109.0,121.0,87.0,-2.0,10.0,DEN,PHX,602.0,7.0,15.0,0,,0,,,,,,NO,YES
2000,1,2,7,1156.0,1156,1400.0,1351,HP,2471,N166AW,124.0,115.0,104.0,9.0,0.0,DEN,PHX,602.0,6.0,14.0,0,,0,,,,,,YES,NO
2000,1,3,1,1207.0,1156,1358.0,1351,HP,2471,N164AW,111.0,115.0,90.0,7.0,11.0,DEN,PHX,602.0,11.0,10.0,0,,0,,,,,,YES,YES
2000,1,4,2,1142.0,1142,1335.0,1339,HP,2471,N169AW,113.0,117.0,100.0,-4.0,0.0,DEN,PHX,602.0,4.0,9.0,0,,0,,,,,,NO,NO
2000,1,5,3,,1142,,1339,HP,2471,N334AW,,117.0,,,,DEN,PHX,602.0,0.0,0.0,1,,0,,,,,,YES,YES
2000,1,6,4,1142.0,1142,1336.0,1339,HP,2471,N165AW,114.0,117.0,80.0,-3.0,0.0,DEN,PHX,602.0,26.0,8.0,0,,0,,,,,,NO,NO
2000,1,7,5,1142.0,1142,1336.0,1339,HP,2471,N167AW,114.0,117.0,91.0,-3.0,0.0,DEN,PHX,602.0,12.0,11.0,0,,0,,,,,,NO,NO
2000,1,8,6,1142.0,1142,1327.0,1339,HP,2471,N158AW,105.0,117.0,80.0,-12.0,0.0,DEN,PHX,602.0,12.0,13.0,0,,0,,,,,,NO,NO
2000,1,9,7,1139.0,1142,1329.0,1339,HP,2471,N327AW,110.0,117.0,80.0,-10.0,-3.0,DEN,PHX,602.0,6.0,24.0,0,,0,,,,,,NO,NO
2000,1,10,1,1142.0,1142,1336.0,1339,HP,2471,N309AW,114.0,117.0,90.0,-3.0,0.0,DEN,PHX,602.0,9.0,15.0,0,,0,,,,,,NO,NO
2000,1,11,2,1140.0,1142,1336.0,1339,HP,2471,N305AW,116.0,117.0,96.0,-3.0,-2.0,DEN,PHX,602.0,6.0,14.0,0,,0,,,,,,NO,NO
2000,1,12,3,1140.0,1142,1338.0,1339,HP,2471,N328AW,118.0,117.0,88.0,-1.0,-2.0,DEN,PHX,602.0,10.0,20.0,0,,0,,,,,,NO,NO
2000,1,13,4,1139.0,1142,1329.0,1339,HP,2471,N311AW,110.0,117.0,88.0,-10.0,-3.0,DEN,PHX,602.0,11.0,11.0,0,,0,,,,,,NO,NO
2000,1,14,5,1138.0,1142,1340.0,1339,HP,2471,N334AW,122.0,117.0,92.0,1.0,-4.0,DEN,PHX,602.0,14.0,16.0,0,,0,,,,,,YES,NO
2000,1,15,6,1142.0,1142,1328.0,1339,HP,2471,N168AW,106.0,117.0,88.0,-11.0,0.0,DEN,PHX,602.0,10.0,8.0,0,,0,,,,,,NO,NO
2000,1,16,7,1142.0,1142,1335.0,1339,HP,2471,N307AW,113.0,117.0,94.0,-4.0,0.0,DEN,PHX,602.0,5.0,14.0,0,,0,,,,,,NO,NO
2000,1,17,1,1139.0,1142,1352.0,1339,HP,2471,N308AW,133.0,117.0,93.0,13.0,-3.0,DEN,PHX,602.0,29.0,11.0,0,,0,,,,,,YES,NO
2000,1,18,2,1142.0,1142,1328.0,1339,HP,2471,N325AW,106.0,117.0,90.0,-11.0,0.0,DEN,PHX,602.0,4.0,12.0,0,,0,,,,,,NO,NO
2000,1,19,3,1142.0,1142,1334.0,1339,HP,2471,N167AW,112.0,117.0,90.0,-5.0,0.0,DEN,PHX,602.0,4.0,18.0,0,,0,,,,,,NO,NO
2000,1,20,4,1140.0,1142,1333.0,1339,HP,2471,N316AW,113.0,117.0,95.0,-6.0,-2.0,DEN,PHX,602.0,7.0,11.0,0,,0,,,,,,NO,NO
2000,1,21,5,1138.0,1142,1338.0,1339,HP,2471,N336AW,120.0,117.0,105.0,-1.0,-4.0,DEN,PHX,602.0,5.0,10.0,0,,0,,,,,,NO,NO
2000,1,22,6,1141.0,1142,1344.0,1339,HP,2471,N509DC,123.0,117.0,96.0,5.0,-1.0,DEN,PHX,602.0,8.0,19.0,0,,0,,,,,,YES,NO
2000,1,23,7,1140.0,1142,1331.0,1339,HP,2471,N150AW,111.0,117.0,90.0,-8.0,-2.0,DEN,PHX,602.0,9.0,12.0,0,,0,,,,,,NO,NO
2000,1,24,1,1138.0,1142,1337.0,1339,HP,2471,N174AW,119.0,117.0,98.0,-2.0,-4.0,DEN,PHX,602.0,5.0,16.0,0,,0,,,,,,NO,NO
2000,1,25,2,1140.0,1142,1333.0,1339,HP,2471,N336AW,113.0,117.0,97.0,-6.0,-2.0,DEN,PHX,602.0,3.0,13.0,0,,0,,,,,,NO,NO
2000,1,26,3,1138.0,1142,1336.0,1339,HP,2471,N164AW,118.0,117.0,103.0,-3.0,-4.0,DEN,PHX,602.0,4.0,11.0,0,,0,,,,,,NO,NO
2000,1,27,4,1142.0,1142,1346.0,1339,HP,2471,N306AW,124.0,117.0,92.0,7.0,0.0,DEN,PHX,602.0,20.0,12.0,0,,0,,,,,,YES,NO
2000,1,28,5,1140.0,1142,1345.0,1339,HP,2471,N173AW,125.0,117.0,93.0,6.0,-2.0,DEN,PHX,602.0,20.0,12.0,0,,0,,,,,,YES,NO
2000,1,29,6,1145.0,1142,1332.0,1339,HP,2471,N309AW,107.0,117.0,90.0,-7.0,3.0,DEN,PHX,602.0,7.0,10.0,0,,0,,,,,,NO,YES
2000,1,30,7,1146.0,1142,1338.0,1339,HP,2471,N336AW,112.0,117.0,90.0,-1.0,4.0,DEN,PHX,602.0,4.0,18.0,0,,0,,,,,,NO,YES
2000,1,31,1,1138.0,1142,1329.0,1339,HP,2471,N169AW,111.0,117.0,92.0,-10.0,-4.0,DEN,PHX,602.0,7.0,12.0,0,,0,,,,,,NO,NO
2000,1,4,2,840.0,840,1018.0,1041,HP,2472,N335AW,98.0,121.0,86.0,-23.0,0.0,DEN,PHX,602.0,4.0,8.0,0,,0,,,,,,NO,NO
2000,1,5,3,840.0,840,1035.0,1041,HP,2472,N335AW,115.0,121.0,92.0,-6.0,0.0,DEN,PHX,602.0,13.0,10.0,0,,0,,,,,,NO,NO
2000,1,6,4,840.0,840,1028.0,1041,HP,2472,N169AW,108.0,121.0,84.0,-13.0,0.0,DEN,PHX,602.0,14.0,10.0,0,,0,,,,,,NO,NO
2000,1,7,5,840.0,840,1018.0,1041,HP,2472,N307AW,98.0,121.0,84.0,-23.0,0.0,DEN,PHX,602.0,5.0,9.0,0,,0,,,,,,NO,NO
2000,1,8,6,840.0,840,1042.0,1041,HP,2472,N165AW,122.0,121.0,84.0,1.0,0.0,DEN,PHX,602.0,26.0,12.0,0,,0,,,,,,YES,NO
2000,1,9,7,840.0,840,1027.0,1041,HP,2472,N167AW,107.0,121.0,86.0,-14.0,0.0,DEN,PHX,602.0,7.0,14.0,0,,0,,,,,,NO,NO
2000,1,10,1,840.0,840,1034.0,1041,HP,2472,N158AW,114.0,121.0,88.0,-7.0,0.0,DEN,PHX,602.0,13.0,13.0,0,,0,,,,,,NO,NO
2000,1,11,2,840.0,840,1029.0,1041,HP,2472,N327AW,109.0,121.0,90.0,-12.0,0.0,DEN,PHX,602.0,6.0,13.0,0,,0,,,,,,NO,NO
2000,1,12,3,838.0,840,1036.0,1041,HP,2472,N160AW,118.0,121.0,95.0,-5.0,-2.0,DEN,PHX,602.0,12.0,11.0,0,,0,,,,,,NO,NO
2000,1,13,4,840.0,840,1028.0,1041,HP,2472,N305AW,108.0,121.0,92.0,-13.0,0.0,DEN,PHX,602.0,3.0,13.0,0,,0,,,,,,NO,NO
2000,1,14,5,837.0,840,1036.0,1041,HP,2472,N328AW,119.0,121.0,92.0,-5.0,-3.0,DEN,PHX,602.0,18.0,9.0,0,,0,,,,,,NO,NO
2000,1,15,6,840.0,840,1047.0,1041,HP,2472,N158AW,127.0,121.0,90.0,6.0,0.0,DEN,PHX,602.0,27.0,10.0,0,,0,,,,,,YES,NO
2000,1,16,7,840.0,840,1031.0,1041,HP,2472,N329AW,111.0,121.0,96.0,-10.0,0.0,DEN,PHX,602.0,5.0,10.0,0,,0,,,,,,NO,NO
2000,1,17,1,840.0,840,1032.0,1041,HP,2472,N334AW,112.0,121.0,96.0,-9.0,0.0,DEN,PHX,602.0,5.0,11.0,0,,0,,,,,,NO,NO
2000,1,18,2,836.0,840,1039.0,1041,HP,2472,N307AW,123.0,121.0,90.0,-2.0,-4.0,DEN,PHX,602.0,19.0,14.0,0,,0,,,,,,NO,NO
2000,1,19,3,840.0,840,1032.0,1041,HP,2472,N308AW,112.0,121.0,93.0,-9.0,0.0,DEN,PHX,602.0,5.0,14.0,0,,0,,,,,,NO,NO
2000,1,20,4,840.0,840,1045.0,1041,HP,2472,N326AW,125.0,121.0,98.0,4.0,0.0,DEN,PHX,602.0,16.0,11.0,0,,0,,,,,,YES,NO
2000,1,21,5,839.0,840,1038.0,1041,HP,2472,N312AW,119.0,121.0,95.0,-3.0,-1.0,DEN,PHX,602.0,15.0,9.0,0,,0,,,,,,NO,NO
2000,1,22,6,840.0,840,1034.0,1041,HP,2472,N316AW,114.0,121.0,98.0,-7.0,0.0,DEN,PHX,602.0,6.0,10.0,0,,0,,,,,,NO,NO
2000,1,23,7,840.0,840,1032.0,1041,HP,2472,N316AW,112.0,121.0,92.0,-9.0,0.0,DEN,PHX,602.0,4.0,16.0,0,,0,,,,,,NO,NO
2000,1,24,1,840.0,840,1044.0,1041,HP,2472,N509DC,124.0,121.0,92.0,3.0,0.0,DEN,PHX,602.0,4.0,28.0,0,,0,,,,,,YES,NO
2000,1,25,2,840.0,840,1035.0,1041,HP,2472,N184AW,115.0,121.0,97.0,-6.0,0.0,DEN,PHX,602.0,5.0,13.0,0,,0,,,,,,NO,NO
2000,1,26,3,837.0,840,1037.0,1041,HP,2472,N174AW,120.0,121.0,98.0,-4.0,-3.0,DEN,PHX,602.0,9.0,13.0,0,,0,,,,,,NO,NO
2000,1,27,4,1020.0,840,1226.0,1041,HP,2472,N336AW,126.0,121.0,98.0,105.0,100.0,DEN,PHX,602.0,3.0,25.0,0,,0,,,,,,YES,YES
2000,1,28,5,840.0,840,1035.0,1041,HP,2472,N311AW,115.0,121.0,100.0,-6.0,0.0,DEN,PHX,602.0,4.0,11.0,0,,0,,,,,,NO,NO
2000,1,29,6,838.0,840,1029.0,1041,HP,2472,N306AW,111.0,121.0,91.0,-12.0,-2.0,DEN,PHX,602.0,7.0,13.0,0,,0,,,,,,NO,NO
2000,1,30,7,840.0,840,1041.0,1041,HP,2472,N322AW,121.0,121.0,92.0,0.0,0.0,DEN,PHX,602.0,4.0,25.0,0,,0,,,,,,NO,NO
2000,1,31,1,840.0,840,1034.0,1041,HP,2472,N335AW,114.0,121.0,95.0,-7.0,0.0,DEN,PHX,602.0,6.0,13.0,0,,0,,,,,,NO,NO
2000,1,1,6,1941.0,1945,2136.0,2138,HP,2499,N149AW,115.0,113.0,95.0,-2.0,-4.0,DEN,PHX,602.0,6.0,14.0,0,,0,,,,,,NO,NO
2000,1,2,7,1958.0,1945,2157.0,2138,HP,2530,N154AW,119.0,113.0,105.0,19.0,13.0,DEN,PHX,602.0,7.0,7.0,0,,0,,,,,,YES,YES
2000,1,3,1,1942.0,1945,2115.0,2138,HP,2530,N155AW,93.0,113.0,82.0,-23.0,-3.0,DEN,PHX,602.0,3.0,8.0,0,,0,,,,,,NO,NO
2000,1,4,2,1941.0,1945,2146.0,2143,HP,2530,N175AW,125.0,118.0,87.0,3.0,-4.0,DEN,PHX,602.0,26.0,12.0,0,,0,,,,,,YES,NO
2000,1,5,3,1944.0,1945,2130.0,2143,HP,2530,N166AW,106.0,118.0,93.0,-13.0,-1.0,DEN,PHX,602.0,4.0,9.0,0,,0,,,,,,NO,NO
2000,1,6,4,,1945,,2143,HP,2530,UNKNOW,,118.0,,,,DEN,PHX,602.0,0.0,0.0,1,,0,,,,,,YES,YES
2000,1,7,5,1945.0,1945,2128.0,2143,HP,2530,N156AW,103.0,118.0,90.0,-15.0,0.0,DEN,PHX,602.0,8.0,5.0,0,,0,,,,,,NO,NO
2000,1,9,7,1942.0,1945,2127.0,2143,HP,2530,N314AW,105.0,118.0,88.0,-16.0,-3.0,DEN,PHX,602.0,7.0,10.0,0,,0,,,,,,NO,NO
2000,1,10,1,1950.0,1945,2137.0,2143,HP,2530,N303AW,107.0,118.0,86.0,-6.0,5.0,DEN,PHX,602.0,10.0,11.0,0,,0,,,,,,NO,YES
2000,1,11,2,1942.0,1945,2131.0,2143,HP,2530,N173AW,109.0,118.0,90.0,-12.0,-3.0,DEN,PHX,602.0,8.0,11.0,0,,0,,,,,,NO,NO
2000,1,12,3,1944.0,1945,2136.0,2143,HP,2530,N303AW,112.0,118.0,95.0,-7.0,-1.0,DEN,PHX,602.0,6.0,11.0,0,,0,,,,,,NO,NO
2000,1,13,4,1942.0,1945,2142.0,2143,HP,2530,N168AW,120.0,118.0,88.0,-1.0,-3.0,DEN,PHX,602.0,22.0,10.0,0,,0,,,,,,NO,NO
2000,1,14,5,1945.0,1945,2142.0,2143,HP,2530,N315AW,117.0,118.0,98.0,-1.0,0.0,DEN,PHX,602.0,10.0,9.0,0,,0,,,,,,NO,NO
2000,1,16,7,1941.0,1945,2128.0,2143,HP,2530,N172AW,107.0,118.0,89.0,-15.0,-4.0,DEN,PHX,602.0,9.0,9.0,0,,0,,,,,,NO,NO
2000,1,17,1,1942.0,1945,2134.0,2143,HP,2530,N304AW,112.0,118.0,90.0,-9.0,-3.0,DEN,PHX,602.0,11.0,11.0,0,,0,,,,,,NO,NO
